inmobiliaria_nombre,inmobiliaria_imagen,proyecto_nombre,proyecto_etapa,proyecto_precio,proyecto_direccion,proyecto_link,proyecto_imagen,proyecto_distrito,ubigeo_id
RB GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/rb-grupo-inmobiliario/logo-139-20250912114035.png,Los Poetas,En Planos,264600,Av. Bolognesi 430,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3545-los-poetas-barranco-lima-lima-rb-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/rb-arquitectura-y-construccion/3545-los-poetas/departamentos-barranco-68153a37f359b_xm.jpg,Barranco,150104
VIBRANT,https://e.nexoinmobiliario.pe/customers/vibrant/logo-575-20250912121050.jpg,VIBRANT,En Planos,291600,CALLE TEODOCIO PARREÑO 214,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3623-vibrant-barranco-lima-lima-vibrant,https://e.nexoinmobiliario.pe/customers/la-muralla-inversiones-inmobiliarias-s-a-c/3623-vibrant/departamentos-barranco-677d9d35dca01_xm.jpg,Barranco,150104
EDIFICA,https://e.nexoinmobiliario.pe/customers/edifica/logo-47-20250912111830.jpg,Grau 10,En Construcción,397088,Av. Almirante Miguel Grau 1020,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3809-grau-10-barranco-lima-lima-edifica,https://e.nexoinmobiliario.pe/customers/gerencia-de-proyectos-edifica-s-a-c/3809-grau-10/departamentos-barranco-686300f9dece1_xm.jpg,Barranco,150104
VERDANT INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/verdant-inmobiliaria/logo-202-20241211103008.jpg,ROOTS,En Planos,352000,Jr. Pedro Salazar 120,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3908-roots-barranco-lima-lima-verdant-inmobiliaria,https://e.nexoinmobiliario.pe/customers/verdant-inmobiliaria/3908-roots/departamentos-barranco-68c82a9485eb6_xm.jpg,Barranco,150104
LIDER,https://e.nexoinmobiliario.pe/customers/lider/logo-46-20250912111734.jpg,Atreo Apartments,En Planos,337000,Calle Enrique Barron 280,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3934-atreo-apartments-barranco-lima-lima-lider,https://e.nexoinmobiliario.pe/customers/lider/3934-atreo-apartments/departamentos-barranco-691ceff6cfef4_xm.jpg,Barranco,150104
EDIFICA,https://e.nexoinmobiliario.pe/customers/edifica/logo-47-20250912111830.jpg,The Muse,En Planos,389130,Av San Martin 715,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3946-the-muse-barranco-lima-lima-edifica,https://e.nexoinmobiliario.pe/customers/edifica/3946-the-muse/departamentos-barranco-692069801c3e0_xm.jpg,Barranco,150104
ICASA INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/icasa-inmobiliaria/logo-67-20250912112540.jpg,Panamá 280,En Planos,463500,Av República de Panamá 280 Barranco,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3952-panama-280-barranco-lima-lima-icasa-inmobiliaria,https://e.nexoinmobiliario.pe/customers/icasa-inmobiliaria/3952-panama-280/departamentos-barranco-6900e20697c43_xm.jpg,Barranco,150104
CONSTRUCTORA INARCO,https://e.nexoinmobiliario.pe/customers/constructora-inarco/logo-203-20250912115053.jpg,MAZ,Entrega Inmediata,380000,Av. Fernandini 960,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2079-maz-breña-lima-lima-constructora-inarco,https://e.nexoinmobiliario.pe/customers/constructora-inarco/2079-maz/departamentos-brena-68f659032e030_xm.jpg,Breña,150105
GRUPO TyC,https://e.nexoinmobiliario.pe/customers/grupo-tyc/logo-449-20241213103050.png,VARELA LIVING,Entrega Inmediata,265000,General Felipe Varela 1956,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2504-varela-living-breña-lima-lima-grupo-tyc,https://e.nexoinmobiliario.pe/customers/grupo-tyc/2504-varela-living/departamentos-brena-655533ff437df_xm.jpg,Breña,150105
CISSAC,https://e.nexoinmobiliario.pe/customers/cissac/logo-19-20250912110843.jpg,Del Parque Centro II,Entrega Inmediata,411820,Jr. Loreto 1608,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2566-del-parque-centro-ii-breña-lima-lima-cissac,https://e.nexoinmobiliario.pe/customers/corporacion-inmobiliaria-sudamericana-s-a-c/2566-del-parque-centro-ii/departamentos-brena-6706c7a2478be_xm.jpg,Breña,150105
INMOBILIARIA CESIA,https://e.nexoinmobiliario.pe/customers/inmobiliaria-cesia/logo-462-20231027061812.jpg,ALTO HUARAZ,Entrega Inmediata,432250,JR. HUARAZ 951 BREÑA,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2664-alto-huaraz-breña-lima-lima-inmobiliaria-cesia,https://e.nexoinmobiliario.pe/customers/inmobiliaria-cesia/2664-alto-huaraz/departamentos-brena-68bb4946a68fb_xm.jpg,Breña,150105
LOS PORTALES DEPARTAMENTOS,https://e.nexoinmobiliario.pe/customers/los-portales-departamentos/logo-350-20250912122110.jpg,Gran Plaza Loreto,Entrega Inmediata,317067,Jirón Loreto 1590 ,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2749-gran-plaza-loreto-breña-lima-lima-los-portales-departamentos,https://e.nexoinmobiliario.pe/customers/los-portales-construye-s-a-c/2749-gran-plaza-loreto/departamentos-brena-67abbff3b6a1a_xm.jpg,Breña,150105
LAS MAGNOLIAS CASA CLUB,https://e.nexoinmobiliario.pe/customers/las-magnolias-casa-club/logo-520-20250912122624.jpg,Las Magnolias Casa Club,Entrega Inmediata,317000,Jirón Zorritos 859 - Breña,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3177-las-magnolias-casa-club-breña-lima-lima-las-magnolias-casa-club,https://e.nexoinmobiliario.pe/customers/casa-club-las-magnolias/3177-las-magnolias-casa-club/departamentos-brena-655cdaad507a1_xm.jpg,Breña,150105
CISSAC,https://e.nexoinmobiliario.pe/customers/cissac/logo-19-20250912110843.jpg,Del Parque Centro Lite,En Construcción,274352,Jr. Loreto 1608,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3455-del-parque-centro-lite-breña-lima-lima-cissac,https://e.nexoinmobiliario.pe/customers/corporacion-inmobiliaria-sudamericana-s-a-c/3455-del-parque-centro-lite/departamentos-brena-6706cffd6badd_xm.jpg,Breña,150105
MULTIURBE,https://e.nexoinmobiliario.pe/customers/multiurbe/logo-538-20250731124043.png,Vida Varela,En Construcción,383631,Jirón Varela 1500 Breña,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3508-vida-varela-breña-lima-lima-multiurbe,https://e.nexoinmobiliario.pe/customers/multiurbe/3508-vida-varela/departamentos-brena-6908ffcdaa466_xm.jpg,Breña,150105
URBANA PERÚ,https://e.nexoinmobiliario.pe/customers/urbana-peru/logo-84-20231027061800.jpg,Ativo,En Planos,255000,Avenida Bolivia 540,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3592-ativo-breña-lima-lima-urbana-perú,https://e.nexoinmobiliario.pe/customers/urbana-peru/3592-ativo/departamentos-brena-68eedb316a901_xm.jpg,Breña,150105
Val Grupo Inmobiliario,https://e.nexoinmobiliario.pe/customers/val-grupo-inmobiliario/logo-548-20250912122123.jpg,Bonavista Condominio,En Planos,236550,General Orbegoso 650,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3857-bonavista-condominio-breña-lima-lima-val-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/val-grupo-inmobiliario/3857-bonavista-condominio/departamentos-brena-68ed8897aa987_xm.jpg,Breña,150105
ARTECO,https://e.nexoinmobiliario.pe/customers/arteco/logo-21-20231027061758.jpg,Atelier,En Planos,268000,Av. Aguarico 1283,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3865-atelier-breña-lima-lima-arteco,https://e.nexoinmobiliario.pe/customers/arteco/3865-atelier/departamentos-brena-6908d49420426_xm.jpg,Breña,150105
INMOBILIARIA CESIA,https://e.nexoinmobiliario.pe/customers/inmobiliaria-cesia/logo-462-20231027061812.jpg,RESIDENCIAL RECUAY,En Construcción,292700,Jr. Recuay N° 277,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3925-residencial-recuay-breña-lima-lima-inmobiliaria-cesia,https://e.nexoinmobiliario.pe/customers/inmobiliaria-cesia/3925-residencial-recuay/departamentos-brena-690cc8398412c_xm.jpg,Breña,150105
ALBAMAR GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/albamar-grupo-inmobiliario/logo-108-20250912113347.jpg,Albamar | Quadra,En Planos,167500,"Av. Bolivia 855, Breña 15082",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3954-albamar-quadra-breña-lima-lima-albamar-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/albamar-grupo-inmobiliario/3954-albamar-quadra/departamentos-brena-68f934df41719_xm.jpg,Breña,150105
BARRIONUEVO INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/barrionuevo-inmobiliaria/logo-599-20251112103733.png,Kura Del Barrio,En Planos,332892,"Esquina Jr. Varela con Restauración, Breña.",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4042-kura-del-barrio-breña-lima-lima-barrionuevo-inmobiliaria,https://e.nexoinmobiliario.pe/customers/barrionuevo-inmobiliaria/4042-kura-del-barrio/departamentos-brena-691499efe8d0e_xm.jpg,Breña,150105
PADOVA,https://e.nexoinmobiliario.pe/customers/padova/logo-25-20250912111119.jpg,Lomas de Carabayllo Etapa 5,En Planos,172000,"calle 3, carabayllo",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3632-lomas-de-carabayllo-etapa-5-carabayllo-lima-lima-padova,https://e.nexoinmobiliario.pe/customers/inversiones-padova-sac/3632-lomas-de-carabayllo-etapa-5/departamentos-carabayllo-6871511191c78_xm.jpg,Carabayllo,150106
ENACORP,https://e.nexoinmobiliario.pe/customers/enacorp/logo-171-20231027061802.jpg,VALLES DE SANTA MARÍA 2,En Planos,82474,Av. Santa María s/n - Paradero Cementerio - Carabayllo ,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3903-valles-de-santa-maria-2-carabayllo-lima-lima-enacorp,https://e.nexoinmobiliario.pe/customers/enacorp/3903-valles-de-santa-maria/departamentos-carabayllo-689a261496519_xm.jpg,Carabayllo,150106
INVENT,https://e.nexoinmobiliario.pe/customers/invent/logo-268-20231027061805.jpg,Invent Chorrillos,Entrega Inmediata,243600,Calle José Olaya 225,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1974-invent-chorrillos-chorrillos-lima-lima-invent,https://e.nexoinmobiliario.pe/customers/invent/1974-invent-chorrillos/departamentos-chorrillos-692dc129e37e3_xm.jpg,Chorrillos,150108
CASAIDEAL INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/casaideal-inmobiliaria/logo-53-20250912112032.jpg,PRINT,Entrega Inmediata,318100,"Calle Ontario 200, La Campiña, Chorrillos",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2331-print-chorrillos-lima-lima-casaideal-inmobiliaria,https://e.nexoinmobiliario.pe/customers/casaideal-inmobiliaria/2331-print/departamentos-chorrillos-68ed717294ae8_xm.jpg,Chorrillos,150108
STELLA INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/stella-inmobiliaria/logo-398-20250912122919.jpg,ALTO GAVIOTAS,Entrega Inmediata,232786,Av las Gaviotas 440 - Chorrillos.,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2348-alto-gaviotas-chorrillos-lima-lima-stella-inmobiliaria,https://e.nexoinmobiliario.pe/customers/proyectos-inmobiliarios-stella-sac/2348-alto-gaviotas/departamentos-chorrillos-6718057247698_xm.jpg,Chorrillos,150108
LA MURALLA,https://e.nexoinmobiliario.pe/customers/la-muralla/logo-131-20250912113915.jpg,FLORECE,Entrega Inmediata,380000,"Av. Los Faisanes 222-226, Chorrillos",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2391-florece-chorrillos-lima-lima-la-muralla,https://e.nexoinmobiliario.pe/customers/la-muralla/2391-florece/departamentos-chorrillos-68f6c448b1ca8_xm.jpg,Chorrillos,150108
ACTUAL,https://e.nexoinmobiliario.pe/customers/actual/logo-86-20250912112921.jpg,Faisanes 343,Entrega Inmediata,256300,Av. Faisanes 343,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2774-faisanes-343-chorrillos-lima-lima-actual,https://e.nexoinmobiliario.pe/customers/actual-inmobiliaria/2774-faisanes-343/departamentos-chorrillos-68ade70e5f86d_xm.jpg,Chorrillos,150108
AVENIR GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/avenir-grupo-inmobiliario/logo-74-20231027061800.jpg,MIXXO,En Construcción,290000,Av. Los Faisanes 204 - Chorrillos,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2861-mixxo-chorrillos-lima-lima-avenir-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/avenir-grupo-inmobiliario/2861-mixxo/departamentos-chorrillos-68f01869aa026_xm.jpg,Chorrillos,150108
GRUPO TOSCANA,https://e.nexoinmobiliario.pe/customers/grupo-toscana/logo-294-20231027061806.jpg,Los Gorriones 5,Entrega Inmediata,262900,Los gorriones 229,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2947-los-gorriones-5-chorrillos-lima-lima-grupo-toscana,https://e.nexoinmobiliario.pe/customers/grupo-toscana/2947-los-gorriones-5/departamentos-chorrillos-690cdf274bf91_xm.jpg,Chorrillos,150108
HL DESARROLLOS INMOBILIARIOS,https://e.nexoinmobiliario.pe/customers/hl-desarrollos-inmobiliarios/logo-474-20250912123147.jpg,Friendz 2,Entrega Inmediata,309426,Jr. Andromeda Mz J Lote 3,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2990-friendz-2-chorrillos-lima-lima-hl-desarrollos-inmobiliarios,https://e.nexoinmobiliario.pe/customers/hl-desarrollos-inmobiliarios/2990-friendz-2/departamentos-chorrillos-68f283ba7a763_xm.jpg,Chorrillos,150108
LOS PORTALES DEPARTAMENTOS,https://e.nexoinmobiliario.pe/customers/los-portales-departamentos/logo-350-20250912122110.jpg,Gran Guardia Peruana,Entrega Inmediata,354830,"Av. Guardia Peruana 851, Chorrillos",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3103-gran-guardia-peruana-chorrillos-lima-lima-los-portales-departamentos,https://e.nexoinmobiliario.pe/customers/los-portales-construye-s-a-c/3103-gran-guardia-peruana/departamentos-chorrillos-67ad0bc7c2800_xm.jpg,Chorrillos,150108
TALE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/tale-inmobiliaria/logo-322-20231027061807.jpg,Las Praderas,En Planos,199000,"Av. Los Faisanes 485, Chorrillos 15054",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3211-las-praderas-chorrillos-lima-lima-tale-inmobiliaria,https://e.nexoinmobiliario.pe/customers/tale-inmobiliaria/3211-las-praderas/departamentos-chorrillos-686edb2db3402_xm.jpg,Chorrillos,150108
CAPAC ASOCIADOS,https://e.nexoinmobiliario.pe/customers/capac-asociados/logo-115-20240821143505.png,BOULEVARD ÍCARO,En Planos,265660,"Ícaro 137, chorrillos, lima",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3214-boulevard-icaro-chorrillos-lima-lima-capac-asociados,https://e.nexoinmobiliario.pe/customers/capac-asociados/3214-boulevard-icaro/departamentos-chorrillos-68f658849303a_xm.jpg,Chorrillos,150108
LA MURALLA,https://e.nexoinmobiliario.pe/customers/la-muralla/logo-131-20250912113915.jpg,DOLCE MARE,En Construcción,283500,"Av. Bajada de Agua Dulce 131, chorrillos",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3256-dolce-mare-chorrillos-lima-lima-la-muralla,https://e.nexoinmobiliario.pe/customers/la-muralla/3256-dolce-mare/departamentos-chorrillos-68f6ba21ad33e_xm.jpg,Chorrillos,150108
2K INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/2k-inmobiliaria/logo-530-20240221151250.jpg,MAR DE GRAU,En Construcción,381000,MALECON GRAU 207,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3273-mar-de-grau-chorrillos-lima-lima-2k-inmobiliaria,https://e.nexoinmobiliario.pe/customers/2k-inmobiliaria/3273-malecon-grau/departamentos-chorrillos-65d78ad4f3eab_xm.jpg,Chorrillos,150108
V&V GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/v-v-grupo-inmobiliario/logo-130-20231031163109.jpg,DOT - CHORRILLOS,En Planos,203000,"Av. Las Gaviotas 176, Chorrillos 15064",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3318-dot-chorrillos-chorrillos-lima-lima-v-v-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/v-v-grupo-inmobiliario/3318-gaviotas-176/departamentos-chorrillos-667ca82c4b1d9_xm.jpg,Chorrillos,150108
VERONES GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/verones-grupo-inmobiliario/logo-340-20250912121918.jpg,Residencial Green Life,En Construcción,215000,Los Gorriones 490,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3334-residencial-green-life-chorrillos-lima-lima-verones-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/matier-sac/3334-residencial-green-life/departamentos-chorrillos-68af82754bccf_xm.jpg,Chorrillos,150108
AVENIR GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/avenir-grupo-inmobiliario/logo-74-20231027061800.jpg,COSTAZUL,En Construcción,290000,Daniel Urrea 229,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3427-costazul-chorrillos-lima-lima-avenir-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/avenir-grupo-inmobiliario/3427-costazul/departamentos-chorrillos-68efdd8252826_xm.jpg,Chorrillos,150108
ACTUAL,https://e.nexoinmobiliario.pe/customers/actual/logo-86-20250912112921.jpg,Faisanes III,En Planos,214570,Av. Faisanes 348-chorrillos,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3434-faisanes-iii-chorrillos-lima-lima-actual,https://e.nexoinmobiliario.pe/customers/actual-inmobiliaria/3434-faisanes-iii/departamentos-chorrillos-683f23c7e6564_xm.jpg,Chorrillos,150108
LA MURALLA,https://e.nexoinmobiliario.pe/customers/la-muralla/logo-131-20250912113915.jpg,FLORECE ETAPA 2,En Planos,152000,"Av. Los Faisanes 222-226, Chorrillos",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3497-florece-etapa-2-chorrillos-lima-lima-la-muralla,https://e.nexoinmobiliario.pe/customers/la-muralla/3497-florece-etapa-2/departamentos-chorrillos-68f6b752c30fa_xm.jpg,Chorrillos,150108
PUERTA DE TIERRA,https://e.nexoinmobiliario.pe/customers/puerta-de-tierra/logo-278-20250912120141.jpg,Quinta Villa,En Planos,202500,"C. Tumi 135, Lima 15067",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3535-quinta-villa-chorrillos-lima-lima-puerta-de-tierra,https://e.nexoinmobiliario.pe/customers/puerta-de-tierra-sa/3535-quinta-villa/departamentos-comas-671ff151f1b02_xm.jpg,Chorrillos,150108
CASAIDEAL INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/casaideal-inmobiliaria/logo-53-20250912112032.jpg,LINK,En Construcción,204200,"Av. Faisanes 365, Chorrillos",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria,https://e.nexoinmobiliario.pe/customers/casaideal-inmobiliaria/3543-link/departamentos-chorrillos-6914f807ed2c4_xm.jpg,Chorrillos,150108
FRONTERA,https://e.nexoinmobiliario.pe/customers/frontera/logo-567-20250912121311.jpg,Olaya 535,En Construcción,248336,"Av. José Olaya 535, Chorrillos ",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3555-olaya-535-chorrillos-lima-lima-frontera,https://e.nexoinmobiliario.pe/customers/frontera-desarrolladora-s-a-c/3555-olaya-535/departamentos-chorrillos-672d436bdcaa2_xm.jpg,Chorrillos,150108
FRONTERA,https://e.nexoinmobiliario.pe/customers/frontera/logo-567-20250912121311.jpg,Malecón Costa Sur 658,En Construcción,236052,Malecón Costa Sur 658 chorrillos ,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3557-malecon-costa-sur-658-chorrillos-lima-lima-frontera,https://e.nexoinmobiliario.pe/customers/frontera/3557-malecon-costa-sur-658/departamentos-chorrillos-68cae3b27b261_xm.jpg,Chorrillos,150108
ALBAMAR GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/albamar-grupo-inmobiliario/logo-108-20250912113347.jpg,Albamar | Miralba,En Planos,179400,"Av. Capitán Alipio Ponce Vásquez 32, Chorrillos",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3663-albamar-miralba-chorrillos-lima-lima-albamar-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/albamar-grupo-inmobiliario/3663-albamar-miralba/departamentos-chorrillos-68eecb6f8368b_xm.jpg,Chorrillos,150108
ALBAMAR GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/albamar-grupo-inmobiliario/logo-108-20250912113347.jpg,Albamar | Brisana,En Planos,217000,"Av. Chorrillos 396, chorrillos",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3781-albamar-brisana-chorrillos-lima-lima-albamar-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/inmobiliaria-albamar-sac/3781-albamar-brisana/departamentos-chorrillos-68965b800058f_xm.jpg,Chorrillos,150108
LOS PORTALES DEPARTAMENTOS,https://e.nexoinmobiliario.pe/customers/los-portales-departamentos/logo-350-20250912122110.jpg,Gran Guardia Peruana - Etapa 2,En Planos,262200,"Av. Guardia Peruana 851, Chorrillos",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3803-gran-guardia-peruana-etapa-2-chorrillos-lima-lima-los-portales-departamentos,https://e.nexoinmobiliario.pe/customers/los-portales-construye-s-a-c/3803-gran-guardia-peruan-etapa-2/departamentos-chorrillos-681d352b74b7c_xm.jpg,Chorrillos,150108
